sample,size_factor
repBC10_Pl2,1.9594772613610754
repBC11_Pl2,1.2285208957856235
repBC12_Pl2,1.3503114069926065
repBC16_Pl2,0.3222067158933544
repBC17_Pl2,1.0965357673046316
repBC18_Pl2,0.8586461554022904
