sample,size_factor
repBC16_Pl1,0.13282133290271445
repBC17_Pl1,1.2373524055943095
repBC18_Pl1,1.8444231191218377
repBC22_Pl1,1.2603368585790722
repBC23_Pl1,1.3715085357926988
repBC24_Pl1,1.8508385874964122
