sample,size_factor
repBC49_Pl1,1.0382358999780232
repBC50_Pl1,1.7908189048306757
repBC51_Pl1,1.2064963541269447
repBC55_Pl1,1.6936212599067304
repBC56_Pl1,1.6081085099487669
repBC57_Pl1,0.16079967402544693
