repBC49_Pl1	repBC50_Pl1	repBC51_Pl1	repBC55_Pl1	repBC56_Pl1	repBC57_Pl1	genus
786.9117221021675	954.3120163574486	1162.0424671855121	595.7648406324131	759.89896977719	839.5539407538596	Acidaminococcus
0	8.934460071222457	0	8.26631097012268	0	0	Adlercreutzia
0	0	0	5.9045078358019145	14.924366018537283	0	Agathobaculum
59.71667903345702	51.37314540952912	43.928852183189825	46.64561190283512	41.042006550977526	0	Alistipes
553.8240394231901	424.94525713751807	414.4231338036776	494.2073058566202	530.4368422421793	534.8269548506069	Allisonella
0	0	14.09038654932504	17.713523507405743	9.949577345691521	0	Aminiphilus
0	9.49286382567386	12.432694014110329	11.809015671603829	21.142851859594483	0	Anaerobutyricum
0	0	0	10.037663320863254	0	0	Anaerocolumna
38.52688969900453	22.33615017805614	23.207695493005946	28.93208839542938	50.36973531256333	0	Anaeromassilibacillus
19.263444849502264	16.193708879090703	25.69423429582801	24.79893291036804	21.142851859594483	0	Anaerostipes
125.21239152176472	120.61521096150315	83.71347302834288	139.93683570850536	90.16804469532941	0	Bacteroides
0	0	0	0	11.193274513902962	0	Bariatricus
30.821511759203624	25.68657270476456	29.009619366257432	25.389383693948233	9.949577345691521	0	Barnesiella
379.4898635351946	323.31577382736265	296.7269638034332	403.86833596885094	417.2603999349382	366.91616669983495	Bifidobacterium
709.8579427041584	671.7597166050384	743.4751020437976	768.7669202214092	876.8065035890654	696.5188249217206	Blautia
17.33710036455204	11.726478843479473	13.261540281717684	21.846678992467083	8.08403159337436	0	Butyricicoccus
0	7.817652562319649	0	10.628114104443446	25.495791948334524	0	Catenibacterium
32.74785624415385	21.777746423604736	22.37884922539859	15.942171156665168	51.61343248077477	0	Christensenella
31.784684001678738	31.270610249278597	23.207695493005946	33.06524388049072	58.45376690593769	0	Clostridium
101.13308545988689	276.4098584534447	125.984632676318	197.80101249936413	68.4033442516292	211.44321470837946	Collinsella
57.79033454850679	51.93154916398053	58.84808500012222	57.86417679085876	54.72267540130337	0	Coprococcus
0	0	10.775001478895618	0	0	0	Corynebacterium
36.6005452140543	39.08826281159825	55.532699929692804	34.2461454476511	47.26049239203473	0	Cuneatibacter
