sample,size_factor
repBC31_Pl1,1.3147245721771028
repBC32_Pl1,0.7977460444447971
repBC33_Pl1,0.7925194688157688
repBC37_Pl1,1.4132271255292528
repBC38_Pl1,1.3562305061658289
repBC39_Pl1,0.7106777065858328
