sample,size_factor
repBC61_Pl1,0.2383766859343789
repBC62_Pl1,1.4250426541855914
repBC63_Pl1,1.9841492711410575
repBC67_Pl1,0.26393500755980737
repBC68_Pl1,2.325021738760563
repBC69_Pl1,2.5387048256749716
