species	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Citrobacter amalonaticus																																																																																																																										12.108004295861772																																																																																																																																																				
Citrobacter braakii																																																																																																																																																		21.943391951377368	28.140987692361985																																																																	17.236425377564068																																																										
Citrobacter gillenii																																																																																																																																																		26.9269217178186																																																																																																																												
Citrobacter sedlakii																																																																																																																																																		21.86756233692888																																																																																																																												
Clostridiales bacterium		12.58867428765934	11.535001349842137	17.602079719692153		11.901694826464734						21.56897076830433		16.5440728528718																								13.271672618613584			20.1166969913503			19.520388193934263						15.442757485496635							13.273353903121288			19.454245925333343		20.439806667773773	19.223889511277328			10.94878026192206					18.092153889042475	36.18743298192031		16.994389862049566			24.041934623062023				17.140475626231893		27.68341226712257	16.61023203864267		32.41666412505507	11.243238458203829		37.60951505219016			27.572063176216165	20.140660747748512			26.07716960010897		10.503965891102686	19.607886612081696		11.226359645718947	16.08419885306367		36.08568615338827	21.378199482718077			43.58913327390605		17.065593004381828	53.51523693658619		38.18167378867947	18.844547278740546			53.12421411432844		32.73935403041751	41.02670366422173		41.367442921909046	76.62608692493694					11.29933382438234	23.40307946576589		52.54673062901568	45.71858996011315		53.1287064414128	56.79910116495834		79.07032616519683	19.558681342108738		37.56823313489723	25.34840802040797					18.32649825576955	11.88826194963913		36.573934779483565	32.44325113304583		45.37474979197021	84.27494642490952					29.290333080114948	37.00005084518283		55.47580014874636	47.00961276765637		64.92847485363988	22.92764749105779		89.27857719124184	32.196859500768205			15.94075087552826		16.49204641544021	66.77874501625196		74.3621357159459	60.86419088642277		70.91477331602852	103.25117043917172					18.93716442905572	52.495574413141554		34.766843117449554	75.36977485898147		45.25448820759657	172.41750897320932		117.57656948220648	27.748228775516136		51.561547686227215	82.24558653194214		14.174544841256552			28.583366947737883	43.05933976835718		54.7672856160858	90.02630711528249		37.70086476501994	93.6890020276228		24.49476504933105	76.69226356237812		29.59979839508814	67.55715033835563		34.7721650788734	83.51860976628733		68.28467535992426	109.77400219156928		56.7287093516305	118.8062377428192		56.9417847993767	61.43812011768057		19.182231472099044	56.57702089105788		114.76397168892966	49.87479761487296		41.929752668961406		42.63710575122395		120.54684907075574		37.56493143539366		39.98224286184276		116.20255647238662		23.484375943018645		12.533928664786352		23.7295345435122				12.342097539855615				14.099521308646995		15.210646188029855		35.268815261451714						
Clostridiales bacterium CCNA10		21.891520189978205												29.539654827924863																		10.432730083701289												12.159434545648727													47.89690955026589			32.6807648425356		12.85040607569672	58.610490943119			47.65227958535151			71.19511052193599		21.499543855584147	75.29100484278419		24.93219021414233	33.23559419083848					16.485979210731163	30.85828498485817		31.055847265510582	48.1557391683159		32.069396397378874	41.21496366808907		59.92201238840932	44.14219722216025		44.30102211449835	34.869474333842355		45.87745126955795	46.27347683521548		42.72078913139715	56.97383547911656		55.75643714957523	60.06255396331639		36.744773713595	57.20296936613553		57.18314449548796	142.65419315040734		61.67409788897796	110.29865450364692		64.61980122217625	81.91113873399122		36.06473058884559	175.49296742272946		172.60058536608068	94.61804574396258		168.11891231334872	152.6382778735136		17.763820251508186	32.39192661989512		137.44742541857917	58.557746495140776		147.5869831810174	80.1801723899456		138.6014886223968	95.89788932866163		161.16224253692707	119.4987473067454		93.07658121789258	57.65176352106055		122.18260645100148	109.18659540226908		118.61322899843655	197.52573034657843		161.83236236679605	177.5571945696405		122.8862827471994	430.4725425795697		144.0874101579878	219.71123417148047		102.6782140231234	153.13215831760803		183.54207493809005	205.9436030276567		239.38669520990615	101.1149622965369		377.0084195122832	258.1283350804815		56.78706799346165	17.222040155065727		104.00082414247608	375.2054691621447		226.33851814715345	271.5084732467763		181.599744479211	306.31122023819665		25.447409316676925	29.697713435387		115.30564290750118	366.07337574912987		121.12636253585758	176.79491958013224		105.60868398904464	476.37090890608		299.4597057790219	193.15564902579675		178.16736536117472	342.0482854114635		43.09501480805119	18.46348327815004		300.5908023360768	123.4796671986295		177.6838770852601	358.1517474243158		70.99115265168047	370.54701101260827		127.37303614777854	229.03127911197487		226.13932258449003	193.17545255695245		229.41098920207992	193.80834539224625		209.26631615051488	330.14015553768		223.10787942125063	314.737001074957		164.75090042849138	201.61745281350733		117.53022280005428	149.08678387781052		246.6319299384654	183.725746655982		220.60469095918037		338.24423610051537		559.9326142858522		312.3696425522936		239.25820835506516		394.2767203515239		15.08141635849955				12.4998971702317				12.299557915892398		13.754833556779335				12.74743639844102		12.542523602618145			11.557965366892594		12.767390975627771	
Clostridioides difficile		12.468584022054737						10.76356547649142			17.147866296827573			15.9071252668368									15.634415713425753					13.44338189839383				12.693456444075744						12.874280343754249																								14.927516203327883			20.36769977714244						16.750307471903124																																														17.287191283509824						29.549299857885664											12.7740668966535			18.28837314044892	15.734397639393318		14.323096135321215				14.5559384798783																	18.023511166358915																									14.32855622012448		11.669014608283028															12.89630065758875				22.393510683364173			15.374806381965454			14.995587277074684						12.399085821346905			27.277096225933526			16.373537439014175								11.873725849485815	12.335811451153251				12.84602972545413		24.9006616715465		13.756641767923176				15.455125785282345												12.65663957389472	18.091295245122986	12.36319027781023										
Clostridium butyricum		34.26336979882811																																																																					15.116194857941183																																																																									14.000000071684584																			32.73265812029887																											34.43314758342126																																																						21.0983936659895																							18.249396621641143			
Clostridium chauvoei		14.476909758475218																																																																																																																																																																																																																																																																												
Clostridium cylindrosporum		18.34022691227357		34.413663315752004																		12.928785610137991																																																																																																																																																																																																																																																								
Clostridium disporicum		26.011033734191955																																															21.04873764757037	19.052779494158937																	27.99978598632004																																				18.40973651004572																														17.515238413029564									19.989972455713943																								18.68513692824086																																																									39.70350166307649												26.299942157021277				29.999999995751622				18.307114149049344																								52.95172757530794			
Clostridium isatidis								16.41306108400489			16.356334202154045																																																						16.798575375051048																																																																																																																																																																							21.47415195706549																21.181769656105708				22.53753853291773										16.420309995905562								
Clostridium merdae		16.604096168925388						18.8250328093444			16.739418970752034			22.21842669207176			15.248698621808252						12.295615036686415						15.29159157089333			14.068119880346668			10.30773571806287			14.1929113339933			11.82106681466044																					15.575633509312247			22.74285868547163			12.675350824400168			17.51056934930127																		11.20896520159274			15.098064735012414			18.542806040128056													12.110172974294242									14.857295662617975		24.291306012702336				14.650252518077307					14.024702633189396			11.811048040333992			14.002029005519166			20.16520722059485			11.524986381848374			40.27743319482526			11.693102353695002			13.060959344294792			11.560087671896142	12.724325422794394		22.832304958923007						25.10682186855703			15.963521686866606			24.070065744524594									18.212724806866323			19.0604015644058							10.524608889028077		14.103737467715431				23.601338155168158		19.698973365014			13.790663784548247	19.606009015917884					16.112187661937366				16.845448905116957			10.51382935375374			18.5727000189476		17.547246985652645			14.085302061080306	15.408311202993026		17.268882763939107	19.197714797561755		18.373473965248746	21.507134285038006		19.50084852254335	15.250871078488936					18.48065500510361	13.95009588868028		16.343861193200038		19.46553234463212		51.69498616080884		17.67007274483367		15.475384664663338		20.746976717020296		20.0713532713113		13.049735585413952		16.673327339346553						26.929302908594124		12.362400709980228								16.420201424212824		16.543442100149825
Clostridium perfringens																																		10.120692886954552																												17.006583861022836			13.037097121482944		13.052123369498965				22.999421900832992												23.001646469579637			32.8768716021922			29.56320180391521			19.055642983032456			45.03606409900001			22.059653849159474			34.03181642621355			20.01235150896405			37.00000000000023			20.05559623069037		11.168830652873252	35.00602093276207			25.084578902889973						13.151450721814795						44.02936806453664			50.83672334223179			53.43215519844402			34.03482260834337			15.05694866154644			44.01788344516567			20.16589243038476		13.015740438326322	48.102343579495454			30.594790190667897			46.4996668113513			25.99987590335919		15.030945433004854	54.23158122366536					10.086041534183137										25.036031483968998			19.005896635084024									17.105910525661585						29.06916286353753			17.10934891777363						19.168151556704057			10.964164333889888					17.186013247537414							37.23063245409322		11.0	39.04378511134897			17.003472343132024			16.007329511695062			16.015806488801715			21.017818671287788			32.99846092117863		34.020246026786		48.32202712011558		26.00011574249141		17.81539729810619	16.000000000165503	35.02150081640992																								
Clostridium saudiense	24.000191372588723	85.82856816485841	37.999999999890974	38.88696861694594	36.151960742986944	24.00000003780987	25.0000000000091	84.51653811278067		35.00000000490109	66.02639069508038	16.984407964996837		126.97263056346752	25.997659793184145	19.037290257504203	70.89401543886223	22.999999999989207		36.00616919784627	24.99482248487593		39.996937217758656	18.99957904291337	18.0	23.005941872003348		23.19170280899589	80.99938511176704	15.0	24.999995943895232	39.75263317986674	17.520823596225206		57.989693734244426		22.02485262300044	38.010988028468375	19.999935337457	18.994286280217302	53.99685880368923			66.0197883483076	20.86634185638824				13.887340132172415	47.57484763478717		20.000000000150276	31.10911832267191		22.00001990638854	33.0			20.0			75.01414077841397			65.38302563853595			49.00014146166921		33.00644136471442	69.86142110089604												15.999999999836025								23.01491127876276				20.86521923474443						23.917911653767284		13.590263530784624			28.994547912807715			18.0			17.0					15.000000007137732	31.946374918897217	24.00000000000011	16.000286105501672	28.99985707445884							12.999999999999991		27.00000001663993	20.999999999970605		28.484761586970443	16.99479420394008		28.0000000054931	18.99999999993894		20.64176135299049			16.010027544277545	18.40927094265093		22.999999999995445	15.999999904961962		31.003268596487786			28.0155538883099	15.92929797303178		30.00000000002272	22.999448657512858		30.992568540297423			25.941487502424952				32.945065731214186		19.595808580469477	45.46578754152544					22.988245825729912				25.0010602453614		28.125720043627588	27.99999999999841						18.000000284654995			20.99920735067895		21.0299432878082		23.00412075739372		40.00000456424406			31.60218814947921					16.0	29.96119551117034			25.00000000734206	14.00000092570484	25.0			23.0			25.000044460344	19.93924999024376	16.521193538713774	19.956739078070605	18.0		32.99999985147705	21.940633748882533		28.00369567962821			48.0	19.892726089323368					41.37954245593324	33.003598606001674		24.70007469857392		37.99992880995132	18.999811556879784		37.99990206226705	44.79136723798753	24.99998790415068	31.69288925435167	20.0016592456601	65.99999999201962	38.001017020030005	20.999999999851717	42.060284380052	19.999999999478337	44.89532697427621	26.0	42.4702465913947		26.63223218821648	25.999999999997883	67.00000007934683	31.0	86.1228860754941	36.16826952246803	40.18325322702783	33.01052248099027	48.91913079865613	31.99999999993541	39.771659921762726	30.000210500098387	42.99998494128148	48.87733331427402	43.99999999992728	40.99754783796644	40.99881174079777
Clostridium sp. BNL1100	16.218712357284307	20.928398875145596		25.27552163347534				35.38639795163546			26.715101144023382			37.299107872326886			15.725585953200612				18.79021499065951		16.079477495936544			13.01306729790006			36.090292368931415			22.798916728598808			15.73654549381298						11.451815178581333									16.28968427874078						17.8217694058353						21.85395586812905									16.754543143612345																																																																																	18.676422239216706																																										13.145487448996375																											19.17344205276248			16.385192659849643																17.432134992580636				18.13575206462736		20.08135086348196		32.756886469048524				19.1960458659748		15.50088602707308		27.441094441915272		48.02929393318403				28.36248198649568		20.40696907239896		19.773584503976327		18.918081761552244		17.09543199578765
Clostridium sp. SY8519	15.44489518108356	37.67418772641607		45.37116350876631		12.074160993238111	11.03210534290796	16.427427175916396		24.11527606837096	26.289524846550933		14.198694370491946	27.58907768915644		24.2830128972425	24.70310314784194		35.179550194836835	27.77957723694125	18.52888448567075	28.852705646032952	21.413722576446137	11.142031398182077	10.58060150038403	16.03800581741656		22.397940012980143	26.008920429812704			21.997336309067503	15.756226925559192		20.502241590420443	10.038719751152112		10.26098001901511		10.770959872161528	14.369843106361015		12.87657669709624	15.581236082851769	14.960292486145836				47.25150143981714	35.7762782261585		22.86881954936455	12.573733163640345		12.00401200797729	16.268186108419414	14.715361384004312		13.00977966163739	13.631638754627769		18.16580426579434	22.334651236797765	17.77923168964435	10.902913948964942		15.979338615985538	15.19523598424802		16.194760988242695	29.676988139091392	10.466817467446884		48.82907589091288	13.758239888981617		12.76770097650618			15.026644809045054			26.76516770602708			19.969593390334488		14.139363397625251	30.877194456559195			34.13179737004516	12.072871816087876		43.66304830617069			22.82829901383596			16.989079530738433	22.71136535416015		16.584736683232006	33.78456096041293		21.22833847699524	45.99576761243228		21.496694859199867	11.960570921191778		43.22951021348712			17.838247612729635	14.632354239524004		109.9029896684216	14.174397760007972		87.03694022120479	24.312568111537303		15.94057058528148			23.49473300344827			27.13041507282656			27.442212779293605			45.82795382503405			21.149671186924717			86.86980091606515			11.245099025631657	14.800592315580754	12.10244966328052	25.98294266566681			30.76210026197285	37.24625340579448		32.39963496110566	11.09667439778256		19.87563492054962		10.909854430841737	42.75048236871131			28.88550317952969			70.03221694414418						18.993626874562224	14.836517852101643		27.868068015784573	10.02661329502721		25.539705471381808	11.8150348733222						20.117735309883503		15.492337678413907			12.338231427150216	46.78841037820811		36.688644603461846	21.770500237464503		15.44297999573984	46.83138102251094					23.779960289757454			11.228564261641605	33.20980894420691		20.959782272865063	12.252380652094295		35.76260019098741			55.983744359867295			30.729110443337877	10.106967878634125		39.91006003888029	18.091972136785586		26.131863233110277	17.583424144400368		17.95954498632042	13.796266378707635		14.56917307951423			35.592572767859245	12.142057309160291		23.53477417555319		28.97842042368884		79.47852001892127		33.19637299206784		35.42079481766266		40.90325334208039		24.003381711651183		11.87055312586984		21.318423208343415				15.212580382613927		28.34424994259566	19.262535299125197	15.98372022775571		13.5116053411802		12.989832415141466		12.11943515288569	16.71080617592923	19.04044962288781		14.210802128722277
Clostridium sporogenes	315.54148175378884	696.7840963602953	484.244111050964	538.5291566681253	189.56532601168504	1049.1865026835542	82.00155634511593	94.44935032491232	99.54277072455078	640.4811175149309	783.7205303061161	546.0533859897948	287.61309023179507	959.9521673059064	527.3771497819962	381.37820515473015	359.8384613983306	328.90794574840265	386.17348316108513	280.5368853372998	755.9494058223897	587.9695148533754	513.4110963450777	792.7215924477397	376.2743025807136	232.0270595820296	447.5159813038411	696.9620493354053	579.9012201952414	535.5338387110361	231.2939233571338	153.37373597852988	402.14047935255206	282.621702019381	318.45434034349034	392.3552571394631	155.9169958387968	328.7514060680321	478.86259711841336	499.01942844670606	274.4276313810154	642.9196529772892	401.9271270307216	402.7861817674259	1057.0864057805927	58.04167036280243	88.44394600139414	161.0018931192109	668.5372601517357	464.3410330748467	162.5730043253574	647.2294698569478	196.3290844991945	779.4674338487165	79.16126520044504	116.06645282984248		101.3842845857078	133.33247572514097	19.26740765336613	201.6642061634045	198.4033843782345	15.094693395164647	221.8980499989553	217.81243090409157	19.119453227074057	623.3084215429252	105.88083790742084	34.83481473850156	222.44940022415227	232.05674433358385		79.03306061596207	12.483379806016844		47.51582023721748	11.279641336213787		154.64823258071974			427.11116605095697	103.28356228464838	26.08924549427941	570.5719009991412	105.33784339141695	32.43742469204546	839.752779870779	121.98541104049715	38.7290492827696	31.57009271121514	48.075834089864784	53.82084422440855	18.84213865275996	62.9422091537067	57.46380059205877	13.88063255676986	60.361651357641016	102.476108180392	31.26717429083828	181.36855035834196			133.51432387807836	18.81354887454091	26.094619497422	129.39922382287898	18.467005483252034	30.077137128785733	31.194568108397995		31.061004985222496	59.322163070601945	17.222745697652453	18.235966904255417	55.91673007336024	28.9892021352814	10.170633434987431	131.59658153440415	20.37538724152556	11.753006735500524	80.38827172228211			10.335014897876569		18.29604944815944	62.03519972239819		20.463615768068355	71.29074646871034			38.1346959263985			18.702291051707803			28.37843303439073	12.359690272856009	59.45212870661631	298.4458104958981	149.40371866610417	10.449216058486376	67.35135340251468			67.84438481077107	22.07604039021398		19.31671202858236	13.760257534278814	12.729828320891864	112.6404687486425	12.303221321493233		49.49555778373108	17.671924630815216	25.2940405597042	147.4154378871278		23.16569926632502	12.227912439732766		46.0377786193506	86.22812585417498	29.510588655489585					24.87523066845688			144.1987925940517	31.449849613955475	15.007740661799229	65.62790402941432	21.28545718715526					13.019094581133396			37.022772720013805			19.77620480236964			95.09030042346448			24.590861910300983						30.37639197975309				48.21748147345188		20.67694130405096	10.952657434350202		45.019694578477385			68.38196567487714	20.57866703063325		82.4908682058938	26.534072226538907		101.96389839485784	29.53782135830073		34.21639873635963	14.49604488532501		62.879485343972206	25.673072846412044		36.7621815755212			47.14771628421844			47.89749583101291		36.96051402762559		133.0077556782187		72.19073609150311		117.25154993564792		76.10242873794051		158.62179729595118		148.40564819352664		264.6914063862681		190.80113392341644		306.85333831569176		287.4815224100532	25.767906250070062	68.85328285540736	122.61405802464664	596.9653057017763	113.28695092799288	400.3651874307754	47.18364059970709	129.81838014196595	254.4391563697026	181.6695971475184	208.891765173014	283.4927869045125
Clostridium tertium								24.07050191972589			23.532442127439907																					18.33478911089546																																																																																																																																19.05851228376399																																																															18.376009276187304																									10.871807553694437											25.001561783213283											
Colibacter massiliensis																																																																																																																																																																																																																															11.966912947300644																																															
Colidextribacter massiliensis	13.4993197861077	30.528819693756244	11.995978159176005	32.76864526763841	14.3005814637172	15.21132781782535	13.077181382465112	17.759694775816605		15.930804304963653	47.46387562216095	11.100044783863144	16.36545351130213	37.01200299069082	16.701636085296485	15.44156916149942	30.52964143782386		23.28858100028421	24.137347436876283	14.060184129780984	13.294455413592312	26.0882917264512	11.67056731128637	12.154101384884624	14.468125087557528	14.31115360464044		34.20778334371609	14.1338165520209	12.169908413825162	23.741895620831503	14.034637583183086		26.60661298485193			26.73262068441432		15.647308147306022	21.21554993736654		11.750228508064009	20.682568120593423	12.003040101227194				21.296574447803867	26.028721033294307			23.707508013704107			13.462506619811649	31.009118956809928			29.08118926955737		32.74655954669812	56.96372322050055		26.784814675164583	42.274285985369225	11.74824135683492	11.402574469017026	39.73642708375269		45.25463951016646	68.30627041268168		27.245972537736325	13.279799123617094					14.053944161933517	35.157828271793925		21.8818105032648	44.85263534836768		21.075321565229373	25.826899883537905		44.56331494840994	33.619630506955815		39.97268916545085	32.30681993221511		72.97476845217521	55.46009919210938		21.3944056172423	36.62191204877546		23.756608384226148	45.35233436385413		18.152722829283743	54.64325300326563		40.366525629909525	96.28168183261396		26.54585320068015	71.56619987110449		49.69975371382337	59.09191675882711		32.072026738842055	86.64649308859278		142.49233792673343	97.3562710365376		92.90741387651464	122.0111195154273		22.17577653774456	22.265450404292128		58.90467002144779	39.44381786843236		91.42054200663762	47.96699915230544		81.81451605514319	70.09430982935027		164.8007865930155	77.78545212598763		66.52740408924092	41.325250667207925		149.12212532531865	68.36088316911295		58.91115055247128	112.27723966000252		81.41075664828969	114.94535832942958		84.23768907611637	219.1039194581253		88.49875628057723	135.32123092017366		64.20196024141144	76.90094245332907		95.62471727215028	132.83668502896214		96.12535549261952	74.74827875786488		318.78022191889505	178.35115783092803		34.07150051569166	13.020322338972749		72.40168892884773	223.88247056852683		116.8612562869568	165.0478694395392		101.48804498697454	205.3889418238316		22.93444342473492	21.95362135700708		106.90025160149632	276.9211026313332		98.83805169710266	113.99138925175065		54.69742992628591	290.12198487837844		148.1070494903546	117.56198766354308		98.84261472822578	238.23894039314104		25.46584149398836			142.12447342762243	95.72755361237977		92.15159154355582	193.7749940513788		55.14677728526989	228.32763801070135		71.11558746412865	120.6091200031738		161.56022422862023	103.4605776578079		75.61824246021877	145.0698153915669		98.50549370539308	187.7170235225332		106.82430886347235	238.3517481481868		105.47933131243076	108.61063452853308		55.671823585778434	59.67432273420074		129.2798155410448	138.0624036066935		102.67010343611564		153.62659086664945		242.51448313758505		105.2298791773073		110.24566465348876		152.40326284673617		34.77584134101871		16.13869894690711		39.11245436271945		23.891804433683387		31.580333708645632		48.649688365987416	24.043234317300897	30.95715190579035	15.57687630152042	36.09434993702542		39.99663819104992		19.0125860526684	14.869764155189433	26.74989807218344		29.313532945874424
