sample,size_factor
repBC07_Pl3,2.1147462359128424
repBC08_Pl3,1.0474035416726772
repBC09_Pl3,0.608446586765238
repBC13_Pl3,0.6331570474785038
repBC14_Pl3,0.968118472426265
repBC15_Pl3,1.3152394486168335
