sample,size_factor
repBC64_Pl1,1.4085717958816177
repBC65_Pl1,0.7037220810738469
repBC66_Pl1,0.6023377436756828
repBC70_Pl1,1.021905028384703
repBC71_Pl1,1.0787591024053167
repBC72_Pl1,1.3800128382053287
