sample,size_factor
repBC46_Pl1,0.9240875878578633
repBC47_Pl1,0.6633057308133714
repBC48_Pl1,0.8990782579821357
repBC52_Pl1,1.1927535276160386
repBC53_Pl1,0.9948424637615976
repBC54_Pl1,1.561182882503711
