sample,size_factor
repBC64_Pl3,1.685790736294857
repBC65_Pl3,0.5798425395686005
repBC66_Pl3,1.2514454976755647
repBC70_Pl3,1.128066455479695
repBC71_Pl3,0.9397828258406532
repBC72_Pl3,0.8077919920404396
