sample,size_factor
repBC34_Pl3,0.6596283011888885
repBC35_Pl3,0.8830766390734855
repBC36_Pl3,1.2431682422986399
repBC40_Pl3,1.9590479937897376
repBC41_Pl3,1.656398355182043
repBC42_Pl3,0.41731816565409086
