sample,size_factor
repBC04_Pl3,1.1621979912923694
repBC05_Pl3,1.2806046576566423
repBC06_Pl3,0.832238826893884
repBC10_Pl3,1.0226194920434897
repBC11_Pl3,1.0960227371308078
repBC12_Pl3,0.7476236321947798
