sample,size_factor
repBC70_Pl2,0.5223617888054031
repBC71_Pl2,0.851168010417195
repBC72_Pl2,1.5417167245573387
repBC76_Pl2,1.2995222845595042
repBC77_Pl2,0.7283789569272495
repBC78_Pl2,1.632239831741209
