sample,size_factor
repBC52_Pl3,0.9205105699223907
repBC53_Pl3,0.6092930551517359
repBC54_Pl3,0.9529358008793063
repBC58_Pl3,1.3211815326983816
repBC59_Pl3,1.0988234752371238
repBC60_Pl3,1.2834432365674517
