sample,size_factor
repBC67_Pl3,0.11551804274563118
repBC68_Pl3,0.8392753622357881
repBC69_Pl3,1.8884870291518048
repBC73_Pl3,1.2613843683150052
repBC74_Pl3,2.284940492191814
repBC75_Pl3,2.185428207921513
