repBC67_Pl3	repBC68_Pl3	repBC69_Pl3	repBC73_Pl3	repBC74_Pl3	repBC75_Pl3	genus
0	0	0	11.098916675732724	0	0	Acholeplasma
233.7297218535251	191.832153360375	221.87073224865605	161.72707156067685	136.98387378997202	114.85163369366302	Acidaminococcus
0	0	6.8838174683353905	0	5.689426067954109	0	Adlercreutzia
0	32.17060956975233	21.180976825647356	26.954511926779475	34.574204566798045	26.539421331603407	Agathobaculum
0	113.19288552320265	135.55825168414307	152.2137144100488	162.3674670162288	51.24853774378589	Alistipes
121.19318910923523	34.55361768603028	25.946696611418012	43.60288694037856	62.5836867474952	92.88797466061192	Allisonella
0	0	20.65145240500617	17.441154776151425	25.821241385330186	26.539421331603407	Aminipila
147.16315820407135	235.9178035115171	181.09735185928488	285.4007145188415	227.13939455909096	252.58207888008758	Anaerobutyricum
0	47.66016232555901	41.30290481001234	51.530684565901936	39.38833431660537	55.36672381248297	Anaeromassilibacillus
337.6095982328696	475.41011919745114	380.19853402037006	856.2021435565244	494.10477159386073	515.2308348169903	Anaerostipes
718.5024782904661	638.6461751624907	776.2828006599756	523.2346432845427	406.13749162010873	481.82777003755837	Anaerotignum
0	90.55430841856212	78.8991386755364	98.30469055648985	64.77192754286216	84.65160252321776	Anaerotruncus
302.9829727730881	340.7701606277469	446.9186110211592	579.5220064257587	446.83877041393424	169.76078127629074	Bacteroides
164.4764709339621	153.7040234999278	97.43249339797784	159.34873227301983	91.90611340541253	134.98498780729318	Bariatricus
0	29.78760145347438	27.535269873341562	36.46786907740752	25.383593226256796	10.066677056815085	Barnesiella
0	14.298048697667703	36.007660603600506	38.846208365064534	28.00948218069715	6.406067217973236	Bifidobacterium
3938.778646050145	4246.520463207307	3948.6636047213083	3366.142871797225	3779.0918535987485	4280.168054065832	Blautia
0	95.32032465111801	82.0762851993835	121.29530367050764	91.03081708726575	124.46073452062286	Butyricicoccus
0	0	9.001915150900127	0	7.877666863321074	6.863643447828467	Butyrivibrio
0	0	0	0	7.877666863321074	7.321219677683698	Caproiciproducens
0	25.021585220918478	17.47430588115907	148.2498155972871	59.957797793054844	5.948490988118005	Catenibacterium
0	63.149715081365684	92.66677361220718	44.395666702930896	78.33902047413734	74.58492546640268	Christensenella
0	0	11.649537254106045	9.51335715062805	11.816500294981612	7.321219677683698	Clostridioides
0	0	59.3067351118126	41.22454765272155	29.322426657917333	24.709116412182482	Clostridium
0	114.38438958134162	102.72773760438967	114.95306557008892	82.27785390579788	108.90314270554501	Colidextribacter
822.3823546698105	878.1384908484248	1288.3329154200005	902.18336978456	943.131782803162	441.56106181029804	Collinsella
