sample,size_factor
repBC25_Pl2,1.090704077710666
repBC26_Pl2,0.4235936377322957
repBC27_Pl2,0.8668099690031533
repBC31_Pl2,1.300931917156857
repBC32_Pl2,1.9332223261483654
repBC33_Pl2,1.122923780231291
