species	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Catenibacterium mitsuokai	0.0448155946367571	0.0258757530040978	0.0539842682955446	0.0526450888162741	0.0279658493709977	0.0654989153287885	0.0318852221419172	0.0176072899955141	0.0381386323464981	0.0588835472712328	0.0243514836413127	0.0637979803919374	0.0583414690284313	0.0205498247333207	0.0552525253369381	0.057464886978149	0.0207983251465265	0.0698337890373928	0.0443589419857336	0.0123026352910133	0.0863511609562718	0.0611847716030489	0.0205911440560702	0.0831144009441138	0.0641203131642864	0.0180141666401564	0.0742113826527781	0.0518153358787151	0.0182223865612492	0.0664052812576232	0.0404111603137803	0.0136111771880417	0.0364294368852958	0.0678117217633137	0.0203494070932042	0.0599534862748571	0.1088486459960007	0.0181612909701562	0.0816956340253402	0.0516923174674268	0.0175370541614827	0.0712417937337557	0.0372136900279334	0.0165648211902198	0.0704689454310884	0.0633191917976355	0.0175718329270416	0.0579465060602156	0.0708893291353817	0.0259671820148131	0.092263428602691	0.0493815188520618	0.0138998002038601	0.0696246804078649	0.0570946412914921	0.0107214199051037	0.0022354583900351	0.0959259305641934	0.0193480800142895	0.0184220529516298	0.052685784546546	0.0095278699745178	0.0023597554372362	0.0392166342981277	0.0126158393170094	0.0064403866974965	0.0725652341423955	0.0220428490941004	0.0112436026006503	0.0388944115214289	0.0060060945899437	0.0063027884997954	0.0525935511501405	0.0018517390944439	0.0095338793748978	0.0647851211958449	0.0015585823732332	0.0170560838332945	0.0826686319626094	0.002968289945973	0.0191174779045436	0.1267308655299617	0.0078342673135737	0.023562060318535	0.0687201391893725	0.0071970736625606	0.0216173083507843	0.0560789583146047	0.0046939356279692	0.027162539785051	0.0009413051445246	0.0059866501809018	0.02046075507859	0.0005618251990815	0.0042808765825258	0.0138625768811319	0.0008439466011968	0.0055130497205663	0.0195404303159857	0.0005538412849267	0.0047456020202825	0.0041737133026781	0.0008807339449654	0.0049132776025157	0.0082893469935092	0.0017245730629078	0.0047484484254436	0.007142301030404	0.0007982969664715	0.0041892485936939	0.0014486283236246	0.0010401300976757	0.0031789397262371	0.0057908126506242	0.0008845203832627	0.0074920782843826	0.004633345298842	0.0005398353502182	0.0042772498132016	0.0104876903265653	0.000233773764419	0.0026295295391268	0.0013434935894925	0.0010387935666439	0.0024998310924936	0.0068105069932754	0.0008370048671307	0.0045496748584835	0.013715431443949	0.0010167683718142	0.0034231179341619	0.008439314196586	0.0004699581989485	0.0020451961094409	0.0051258759563671	0.000297987435566	0.0014604110810928	0.0020436898980378		0.0019153813293103	0.0073733243335496	0.000794696339169	0.0066471854922692	0.0269382291566497		0.0029066587256178	0.0034064703790576	0.0003381397483274	0.004412068746138	0.0104274723264456		0.0031030883585246	0.0025062185175318	0.0008011542125847	0.0074335789661258	0.0093154169777999	0.0006802076771358	0.005055426399128	0.0025925460645734	0.0004371011427891	0.0041629691186811	0.0089480894136731	0.0004631535615356	0.0052674832715789	0.0076105366440895	0.0010576005198767	0.0074964829750904	0.0162188929150057					0.0076122710198147	0.0081390587662989	0.0003570251565417	0.014496893735029	0.0180521037491979		0.0067357886066679	0.0075008865091929		0.0057843739130532	0.0060419667973817	0.0010288829630364	0.0047223929037454	0.0084561528692745	0.0018741346418264	0.0060394260558117	0.0090268120309817		0.004663404118949	0.0023149964375834	0.0005025902729407	0.0104410419028277	0.0065938699515577	0.0005364739566128	0.0053373953198769	0.0031818386984973		0.0030971822429703		0.000622451837789	0.0056500902878746	0.001009033250048	0.0011307168150114	0.0069839056234231	0.0006813395548582		0.0013921114738107	0.0009342254765812	0.0003490666261951	0.0030078023008825	0.0003633822501747	0.0004717806942931	0.0020551129267856	0.0009375362924305	0.0006362058993637	0.0036876729076428	0.0055295428010239	0.0010817504667293	0.0028015451020819	0.0023264135380784	0.0006269490913752	0.0009983296869269	0.0002761316085728	0.0023999380661138	0.0028627217013185	0.002014302448431	0.0025680337293982	0.0029347662533106	0.001478102960429	0.0021705861489353	0.0024443476524083	0.0023149391990171	0.0036155159452825	0.0056199781932657	0.0014668239558543	0.003042246342374	0.0010173608227822	0.0034859978437051	0.0027963423839615	0.0042130183337505	0.0031111550032507	0.0058754272638441	0.0024329048412031	0.0022231784171531	0.002292828964519	0.0325230851552595	0.0009722051580081	0.0323396480930106	0.0033121356620229	0.0366697730590595	0.0027310822960264	0.0531557513705286	0.0019786742882268	0.0435913646766846	0.0013445378150704	0.0283799687582999	0.0073199053668206	0.0226177375320919	0.0234428617513023	0.0577048311829424	0.0162065029951912	0.0407106236650057	0.0102763819973023	0.0326211622632993	0.0200276616345763	0.0474535416383318	0.0216217858287294	0.0474555398362313
Cellulosilyticum lentocellum				0.0003009181591095																																																																																																																																																																																																																																																								0.0002009506788606																		
Christensenella massiliensis		0.0002686866033093				0.0002712382596194		0.0003750430879797			0.0002688886792279			0.0002843854476498			0.0001735132401244			0.0003301134432368			0.0003057396352735						0.0002381616409866						0.000329874745535									0.0002431896066859																		0.0003092083037385	0.0003142859431538			0.0004206188041261					0.0001584424755712												0.0004358171968664			0.0004730389875881			0.0005386091613128			0.0004575947782051			0.0003471972018141						0.000416143911703						0.0003710164883346	0.0004611468361209					0.0003745418474606			0.0003301600879492			0.0004057013106832			0.0003973056863904	0.0003542000425628								0.0004147481377738			0.000416701396087			0.000461129268683	0.0004701360624535					0.0001688470820654	0.0002739796577984					0.0004128003349052	0.0006641247343535		0.0005615939770275			0.0003616594993873			0.000397474015093			0.0003022864719246			0.0005617541785245			0.0002404774688728	0.0004053960008333								0.0004184451295049			0.0005321419221573	0.0003889367489767												0.0001726725393285		0.0004168161745548			0.0006178150435964	0.0003475723006293					0.0004434337366602			0.0003238200730775	0.0005170881599138			0.0004670375404785		0.000985904988122	0.0004554867519877		0.0005115099997194	0.000435649490248		0.0005097187774027			0.0004878901043439	0.0002534725875196		0.0006076379647804	0.0004359138465343		0.0005740090265026	0.0005716164859378					0.0004003659487764	0.0005551867401939				0.0002431353934202		0.0004021863601752		0.0004852005379091		0.0003990171517192		0.0004381883395545		0.0005892605896915		0.0003993707337611		0.0003861469849873				0.0004466530550107		0.0003477042453258		0.0004799966392388		0.000379288289807		0.0005134278534835				0.0004870782843987		
Christensenella minuta																	0.0001650845115488																																																																																				0.0002502290750839																0.0003854982002847		0.0001993853259659				0.0002466388264184																				0.0001522474458127																								0.0002250359044363																			0.0003342241345056		0.0004459860522189				0.0002525727347803		0.000200499307047				0.0002485094502471					0.0002140821893434				0.0002559171839261			0.0003793347418436			0.0003269832617782			0.0002871423785577					0.0002453287498689	0.0003095516369604			0.0003073868768031								0.0002085734910321			0.0007671164543303		0.0002207467922756		0.0001816746777681						0.0002090794903696						0.0002962615727164																		
Christensenella sp. Marseille-P3954	0.0019830121495469	0.0017839296704907	0.0021245925227091	0.0018363323261462	0.0023134055765236	0.0017256935725915	0.0018809889696947	0.0021777570700381	0.0018140253736179	0.0013919766190818	0.0019289681114051	0.001828197747171	0.0014476825029956	0.0018283109161607	0.0018111046319256	0.0018113693122663	0.0016013267098058	0.0018147281939649	0.0016568026473739	0.0015015527951839	0.0011954610692213	0.0019132452155858	0.0013080373180343	0.000990661887901	0.0015728744567688	0.0017958357725607	0.0014336905901875	0.0013095285491462	0.0016008502792427	0.0013668459265873	0.0015373425987288	0.0019500444278507	0.0017401900131014	0.0009789359978395	0.0015450853533889	0.0014031822475209	0.0012508817168735	0.0016077354698493	0.0012457281460145	0.0011331164298157	0.0016103323480388	0.0015229269971611	0.0012452350586542	0.0015657251271852	0.0012645828874147		0.0013184881335714	0.0021851100358982	0.0018454535953263	0.0022250879396794	0.0017276582377885	0.0011833621758784	0.0019875624775856	0.0012776358118478	0.001287345855464	0.0021036599964131	0.0017529797931932	0.0009610131717272	0.0021347298302901	0.0019036243967675	0.0017845008013722	0.0016578062154119	0.0019843278450943	0.0010680848351109	0.0015230934041492	0.0015624445049682	0.0017347599118267	0.0017097870905074	0.0014033888719864	0.0009535680880917	0.0015648203018222	0.001195400249091	0.0010216672001773	0.0020132927559992	0.0024034609823415		0.0018974046215355		0.0012085203287339	0.0015879801575858	0.0017739305150408	0.0010014331243274	0.002273268923949	0.0009984353019166	0.001176495545285	0.0019582744756859	0.0011839757219882	0.0012023659296027	0.0019684516662627	0.0008681527948865	0.0008198463547201	0.0027661446390742	0.0012967585286413	0.00058625238052	0.0028164833543513	0.0009134969171066	0.0004601455905916	0.0030942381419648	0.0008592248560516	0.00126595091006	0.0032051290074981	0.001772929286111	0.0008431215625934	0.0024566405097887	0.0012975778544749	0.0007478088336528	0.0022244826652368	0.0016117105051046	0.0005365508367616	0.002268252303056	0.0018674705724773	0.0008534471262826	0.0033877048881845	0.0022282745336874	0.0003345905825881	0.0026317803784834	0.0012445299337064	0.0006747941877727	0.0020288332385151	0.0012486475845659	0.0005525561641238	0.0014241875677274	0.0023329921751734	0.0005372601739076	0.0013512600499966	0.0016285439336738	0.0009061759357254	0.0021702501502229	0.0017321286433852	0.0010567332789462	0.0021034286957078	0.0015430331254163	0.0008615738081562	0.0023796967527455	0.0015824962158086	0.0007573328455847	0.0024256201028007	0.0017230501585625	0.0005833880259604	0.0022207101136643	0.0014507471347744	0.0007038701818378	0.0023270184358262	0.0009979085797195	0.0012194247184563	0.0023634378035204	0.0014201373007806	0.0009419608306615	0.0022446223651497	0.0022042905928911	0.0010428736964078	0.0029795513831117	0.002732354267008	0.0008497001772209	0.0021541317023687	0.0021480231900527	0.0007019085368338	0.0020807173449091	0.0022950401632028	0.0003122151037178	0.0022347346672455	0.0017815230601458	0.0006947275681896	0.0031496608340321	0.0021859761224146	0.0021367084681214	0.0030645625516875	0.0018219784293501		0.0020023660097949		0.0004024741365679	0.0030397101601705	0.0012919149266223	0.0006041964186448	0.0030508886805409	0.0019605394012973	0.0004167226997076	0.0026327795666	0.0020874710901453		0.0061229744868906			0.0034799538618983	0.0015336085718723	0.0003891601217009	0.0034833295863052	0.0020208120520456	0.0002847532435174	0.0030924733470575	0.002234223963555	0.000773215807668	0.0028758663791964	0.0019245897088474	0.0003091450733516	0.0032928328355145	0.00257497921726		0.0034169497264374		0.0006526789774506	0.003498145933129	0.0025494373168886	0.000416579879164	0.0028621345817186	0.0028403142563523	0.0003744529476166	0.0023311697483603	0.0022214155169304	0.0002124753752771	0.001624137740953	0.0027867376251342	0.0004909537229312	0.0017237297046999	0.001992364264391	0.000347021300714	0.0018307440607375	0.0016544360303705	0.0004056685417379	0.0025209424222279	0.002476263896181	0.0004565773088985	0.0028457223160013	0.0027145400522253	0.0003870867848571	0.0030212498332144	0.0019249716405682		0.0040667449270377	0.0021961601216384	0.0002991516912686	0.0024371461880153	0.0025089172894635		0.0023108838360712	0.0002702076738979	0.0021295007258629		0.0021598559566416		0.0022582884281105		0.0028595951137969	0.000344965492804	0.002379135679434	0.0003615328994938	0.0030834957207789		0.0023071907929336		0.002415968811797		0.0022465814247213	0.0003572606353742	0.0024025736037868		0.0024668134321015	0.0017324084056014	0.0028150230693449	0.002169355072275	0.0025827221501644	0.0018500294388781	0.0029307310351183	0.0026048605331186	0.0023391909649666	0.0025039836989949	0.0025163411444704	0.0019168814947059	0.0022619706647515
Citrobacter amalonaticus																																																																																																																										0.000138745064581																																																																																																																																																				
Citrobacter braakii																																																																																																																																																		0.0005134638700715	0.0008880925203509																																																																	0.0005831785552024																																																										
Citrobacter gillenii																																																																																																																																																		0.0006300758544978																																																																																																																												
Citrobacter sedlakii																																																																																																																																																		0.0005116894968394																																																																																																																												
Clostridiales bacterium		0.0001655446095373	0.0002425204749456	0.0003155512480673		0.000210463215322						0.0005188465701644		0.0001343037476691																								0.0002645973248258			0.0003519858796078			0.0002787989630075						0.0003338541483374							0.0004287812993643			0.0007261485545643		0.0002300640073361	0.0003436642266666			0.0002759130150174					0.0001433041892201	0.0006858356641255		0.0004686943893116			0.001629188495159				0.0006081201882577		0.0005980430388231	0.0003919078885081		0.0008128551686322	0.0004754213056875		0.0006554806813216			0.0006516215625508	0.0006873007353176			0.0006617059453451		0.0003031535077809	0.0003914921955092		0.0001787494569814	0.0007419595374602		0.0010680662449946	0.0007112789287569			0.001041232909106		0.0004582228339387	0.0017230741495455		0.0007229871388286	0.0007776077939564			0.0010137241506407		0.0003797187894968	0.0004973898412325		0.0004740276266433	0.0013545596868415					0.000238211700982	0.0010955984956587		0.0008381728231515	0.0016922156405268		0.0010447917728542	0.0019540078837538		0.0012540494538665	0.0004874559202		0.0011242588321432	0.0012258043435566					0.0004288304533828	0.0003751778947088		0.0005927223852116	0.0011978309445466		0.0009796564931228	0.0015880558231874					0.0006508529004758	0.0015725296801896		0.0006871174325123	0.0013293445908903		0.0013465330026263	0.0009638324992037		0.0009409928348413	0.0006446463009464			0.0061052282173604		0.0005049616171292	0.0012876486187356		0.001153688341131	0.0014549672711422		0.001117472003089	0.0021135505289276					0.0005730893484159	0.0009270086777647		0.0008429960505661	0.0033846674536995		0.0021530276515341	0.0026969312066635		0.001508087957034	0.0011912178576249		0.0011710017188914	0.0018559729776581		0.0015137275567339			0.0004574290163992	0.0020689669310185		0.0011936291353243	0.0018587419398621		0.0021868251023793	0.0023655852045858		0.0008287577835069	0.0021437390234067		0.0005260035611232	0.0017461591237394		0.0008056758747624	0.0024681169587247		0.0012209389815463	0.0018618385717701		0.0014903507080609	0.0025235505797238		0.001303612289363	0.0016723316489106		0.0008042189951408	0.002389333202038		0.0018954213465173	0.0013120113014908		0.0011250872777976		0.0006955368713597		0.0012245718109585		0.0005891798901376		0.0008389408464862		0.0016667033343715		0.0004312066384454		0.0002980224139807		0.0003950774111102				0.0002052330102907				0.000296600990989		0.0002373325977224		0.0006070155117113						
Clostridiales bacterium CCNA10		0.0002878796511227												0.0002398010685472																		0.0002053808312243												0.0001736665125921													0.0015472577061075			0.00121984117213		0.0001446401116079	0.0010477759473545			0.0012008537771622			0.0020932965958641		0.0001702934166778	0.001426938913706		0.0006876138397126	0.0026626817970548					0.0005034501682871	0.0010948089471673		0.0006708975430008	0.0011362041188286		0.0008041473519904	0.0017427782852589		0.0010443559682173	0.0012361990932609		0.0010469837192942	0.0011899220015643		0.0007277745370975	0.0011741855118174		0.0012329587904816	0.0011375428866749		0.0008877706735064	0.0027706686024225		0.0010875739570708	0.001903212981306		0.0009101683113229	0.0034076438179396		0.0016559916733071	0.0035513766019591		0.0012236049539333	0.0033800090259136		0.0009624447744674	0.0033487828913792		0.0020018625071454	0.0011471078723626		0.0019264668872135	0.0026982672112555		0.0012001770320591	0.0023978034362199		0.0028976562258839	0.0027413391926941		0.0023541597521377	0.0029677674201408		0.0027256393900296	0.0032990879774549		0.002556021102216	0.0029782361506017		0.0027853896701547	0.002787937691429		0.0012313815856143	0.0017595416154038		0.0027754873876459	0.0062336519817773		0.0026226782654046	0.0065555545345999		0.0026531572154327	0.0081117159602692		0.0020543122964112	0.0063037595160234		0.0022815859836704	0.0065082306225342		0.0022733328577738	0.0058237028257686		0.0049645719573177	0.0042506710230593		0.0039736545159762	0.005168251778566		0.0051685690355385	0.0065959556319669		0.0031843485652932	0.0072348290461453		0.0035115197677043	0.0064904492552776		0.0028616411043052	0.0062701879193932		0.0043270548064405	0.0074899655574746		0.003489457780762	0.006464415330469		0.0029369662609926	0.0079394161837673		0.0050244390308313	0.0074513289156446		0.0038409997662898	0.0082920773171544		0.004046315528733	0.0077187409263768		0.0046022014959473	0.0070471310221946		0.0048104534116868	0.0059330995194421		0.0038725427083072	0.0073946349139925		0.0041178162790997	0.0093560664313245		0.0043095491997489	0.0064019924280076		0.0040186114581502	0.0049930329694991		0.0053154843532537	0.0057273662162666		0.0037417092717514	0.0055993920545739		0.0058613881731097	0.0066852949526318		0.0037717696984544	0.0054879811860609		0.004927478735538	0.0062961604745897		0.004073329093256	0.0048331074513595		0.0059194131952125		0.0055177604949432		0.0056880598769387		0.0048993011473429		0.005020315757167		0.0056551451570786		0.0002769163152014				0.000208113100748				0.000204525631739		0.0001504757032324				0.0001988989920181		0.0002158707721355			0.0003180332773895		0.0004271887769139	
Clostridioides difficile		0.0001639653887493						0.0002096526193317			0.0001721379513218			0.0001291330470421									0.0002199892458515					0.0002151629625223				0.0002498859468881						0.0002566745154064																								0.000168019407088			0.000224454776425						0.0001326757027477																																														0.0003298767538118						0.0005223585330814											0.0002512058149624			0.0002900522289609	0.0003921442936744		0.0004286298819523				0.0002345688993437																	0.0002232373158076																									0.0002530250617196		0.0002829400758518															0.0002063837383389				0.0004623510485065			0.0003882036707982			0.0004191638651872						0.0003664140731507			0.0004626373172648			0.0003477885562355								0.0001961043444785	0.0003245070619022				0.0002095566096059		0.0002529526785		0.0002157633829154				0.0002216742080505												0.0001384616347831	0.0004591349705637	0.0002600751052403										
Clostridium butyricum		0.0004505729551158																																																																					0.0001197322364985																																																																									0.0002256099537771																			0.000842235954104																											0.0006128094036808																																																						0.0004427041350033																							0.0005021571906235			
Clostridium chauvoei		0.0001903754373583																																																																																																																																																																																																																																																																												
Clostridium cylindrosporum		0.0002411791451301		0.0006169313275922																		0.0003254489656682																																																																																																																																																																																																																																																								
Clostridium disporicum		0.0003420524135262																																															0.0005029206424287	0.0004118985535748																	0.0005998625872768																																				0.0006755866609191																														0.0004572930503114									0.0004538843026137																								0.0004819856302587																																																									0.0006915540594836												0.0006791989607205				0.0009845426797857				0.0005130773842955																								0.0014570394467918			
Clostridium isatidis								0.0003196934375536			0.0001641921981404																																																						0.0001851225480207																																																																																																																																																																							0.0002294296027379																0.0003889275027745				0.0003752316489838										0.0002562070525184								
Clostridium merdae		0.00021834853728						0.00036667379839			0.0001680377743834			0.0001803677968897			0.0002003165747777						0.0001730095405406						0.0001827214364173			0.0002769478488955			0.000178969280633			0.0002829640602494			0.0002068355755644																					0.0001753144107571			0.0002506293453541			0.0003232848098449			0.0001386975790043																		0.0001953564181046			0.0003568185837688			0.0002941528290892													0.0002892810590328									0.0002835091243701		0.0002817363258258				0.0002589802280061					0.0002956677200571			0.0001883980099587			0.0002753540541094			0.0003198186769744			0.0003448942537062			0.0004059243045515			0.0002736124661572			0.0002116677634599			0.0002495862787291	0.000239773977214		0.0003255293767935						0.0003109704580125			0.0003310628940224			0.0002536975847099									0.0002825605809678			0.0003003530029058							0.0001858519290297		0.0003419751095416				0.0003691689189152		0.0002526675563723			0.0003131963977232	0.0004424337459023					0.0002578486351071				0.0003478021411635			0.0002654672226676			0.0005191530403619		0.0003118235563352			0.0003263583971148	0.000455341800969		0.0003087698963656	0.0003256057462273		0.000482699505182	0.0004568307373784		0.0004464479973109	0.0004151252403094					0.0003052232114207	0.0003669725861177		0.0004385494577975		0.0003175402088812		0.0005251420780252		0.0002771428329752		0.0003247174590764		0.0002975756844093		0.0003685386741454		0.0003102868864972		0.0002775973118117						0.0002946023138705		0.0002600584956976								0.000371901644868		0.0003343865889184
Clostridium perfringens																																		0.0003416382962109																												0.0001914207359081			0.0001436705544392		0.0002796264406345				0.0001821736388184												0.0004969031425703			0.0008243949749797			0.0005152448159352			0.0004503496084662			0.000714427235937			0.0006366606207728			0.000541864762777			0.0005923267480306			0.0005889187769589			0.0005385064637835		0.00029787520077	0.0006628547259616			0.0006694219391249						0.0001507018692053						0.0009282238070695			0.0008108964994294			0.0010507591826796			0.0005397897387607			0.0004505909941808			0.0004436213360191			0.0004718713129535		0.0003143670854364	0.0007795534167327			0.000660552069233			0.0006629644963764			0.0005777365043076		0.0001877155274937	0.0006717066676203					0.0002601708033684										0.0003884204959037			0.0002994941165314									0.0004147691800994						0.0003728536614788			0.0003885662454072						0.000306754229787			0.0002389591860577					0.0002608288548723							0.0008626389039155		0.0001487451319774	0.0006981080158659			0.0004467074491154			0.0003664681664765			0.0006714659772263			0.0003471265553162			0.000885436860609		0.0005549704903147		0.000490877967494		0.0004077937787021		0.0003738175604957	0.0002904971131879	0.0005023164202009																								
