sample,size_factor
repBC19_Pl3,1.4336886589526099
repBC20_Pl3,1.2553285274740635
repBC21_Pl3,2.4335607914907915
repBC25_Pl3,0.6136685227028738
repBC26_Pl3,0.24852974753399198
repBC27_Pl3,1.5186069099598325
