sample,size_factor
repBC58_Pl2,0.6974942306601669
repBC59_Pl2,1.3538734226113245
repBC60_Pl2,1.3016152006939863
repBC64_Pl2,0.4873855798715221
repBC65_Pl2,1.68554080741641
repBC66_Pl2,1.0332028872299104
