repBC58_Pl2	repBC59_Pl2	repBC60_Pl2	repBC64_Pl2	repBC65_Pl2	repBC66_Pl2	genus
2911.8520422422584	3034.257066717929	3345.8429170756694	3268.4594411265202	3035.8208934990525	2558.064860896846	Acidaminococcus
0	0	0	0	14.832034851959412	18.389418220597832	Acutalibacter
134.768139818204	127.04289568536605	145.9724808827502	63.604672112317715	127.55549972685094	80.33272170050631	Adlercreutzia
147.6714723539895	113.74770892759518	99.10763175723568	143.62345315684647	128.7420625150077	145.17961753103552	Agathobaculum
334.05294231533543	276.9830574535597	310.3835909296373	190.81401633695316	369.61430851082855	187.76563867347258	Alistipes
239.4285037195752	307.2665384018156	249.6897699310201	231.84928866748072	288.9280389161693	322.2987509188988	Allisonella
0	11.079322298142388	0	0	0	0	Amedibacillus
0	0	0	0	8.899220911175647	0	Aminiphilus
0	16.988294190484996	26.121391315860564	0	25.511099945370187	22.260874688092112	Aminipila
329.75183147007357	429.87770516792466	393.3574221682532	408.30095968874923	387.4127503331798	449.0889502293365	Anaerobutyricum
0	9.602079325056737	0	0	0	0	Anaerocolumna
75.98629159962566	98.23665771019584	81.43727880827117	112.84699890895078	90.7720532939916	84.2041781680006	Anaeromassilibacillus
1422.2339861665782	1654.51212985593	1731.6945889985209	1801.44845531016	1508.121303747233	1776.0306544630012	Anaerostipes
0	0	0	0	16.61187903419454	0	Anaerotignum
27.240368686658254	28.80623797517021	27.657943746205305	41.03527233052756	28.47750691576207	31.93951585682781	Anaerotruncus
2035.8591334239327	1917.4613790651758	2134.2713257488426	1510.0980217634142	2129.286923347293	1111.1080061708585	Bacteroides
259.50035433079705	291.0168656978734	298.85944770205174	387.7833235234854	252.73787387738838	313.5879738670367	Bariatricus
63.082959063840164	49.487639598369334	57.620716137927715	43.087035947053934	70.6004858953268	32.90737997370138	Barnesiella
291.0418338627171	50.22626108491216	314.99324822067155	30.776454247895668	100.857836993324	692.0228435646026	Bifidobacterium
4126.199004221182	4363.775742495015	4517.464145213533	4376.411794050764	3926.3362660106955	4882.874469627161	Blautia
179.21295188590958	220.1092029897621	225.87320726067665	219.53870696832243	232.5663064787236	320.3630226851517	Butyricicoccus
0	16.988294190484996	17.6703529489645	0	34.41032085654584	0	Butyricimonas
0	11.079322298142388	14.597248088275022	0	0	0	Butyrivibrio
0	8.863457838513911	10.755867012413173	0	8.899220911175647	10.64650528560927	Caproiciproducens
34.40888676209464	0	11.524143227585544	0	27.290944127605318	14.51796175310355	Casaltella
356.9922001567318	689.8724684309993	328.0539438786018	201.07283441958504	482.93105477979844	227.44806746528897	Catenibacterium
141.9366578936404	165.451212985593	154.4235192496463	133.36463507421456	161.3725391893184	166.47262810225405	Christensenella
63.082959063840164	177.26915677027822	120.61936578206202	65.65643572884409	138.8278462143401	99.69000403797772	Clostridium
103.2266602862839	86.41871392551063	77.59589773240933	112.84699890895078	87.80564632359972	95.81854757048343	Colidextribacter
1383.5239885592218	1115.318444679667	1302.9964609323388	246.21163398316534	941.5375724023835	724.930223538304	Collinsella
2318.298745596126	2354.725299098529	2452.3376788302035	2359.5281590053346	2083.6042560032583	2260.9305770166598	Coprococcus
0	0	0	0	7.712658123018894	0	Cuneatibacter
111.82888197680757	18.465537163570648	164.41111004688707	0	34.41032085654584	192.60495925784045	Desulfovibrio
903.2332775049842	907.765806961133	902.7245528275342	954.0700816847658	876.276619053762	1003.6750891978921	Dialister
0	10.340700811599563	0	0	6.526095334862141	0	Dielma
1105.3854872322902	1252.7020411766327	1259.2047166675138	1112.0558801572968	1044.768534972021	1223.3802437281925	Dorea
176.345544655735	166.18983447213583	175.93525327447264	160.03756208905747	205.86864374519664	135.5009763622998	Duncaniella
0	9.602079325056737	0	0	0	0	Duodenibacillus
652.3351448647109	603.4537545054887	580.8168186703114	543.7173583794902	612.8596800829629	531.35740016359	Dysosmobacter
65.95036629401471	59.828340409968895	59.15726856827246	0	44.49610455587823	36.778836441195665	Eggerthella
0	26.59037351554173	15.36552430344739	0	14.238753457881035	0	Emergencia
0	22.897266082827603	9.219314582068435	0	17.798441822351293	13.55009763622998	Enterobacter
141.9366578936404	179.4850212299067	166.7159386924042	172.34814378821574	150.69347409590762	119.04728637544912	Enterocloster
338.35405316059723	341.24312678278557	263.5187418041228	262.62574291537635	363.6814945700448	408.43865732064654	Enterococcus
0	19.9427801366563	19.20690537930924	0	12.458909275645906	11.61436940248284	Enterorhabdus
0	12.55656527122804	0	0	0	0	Erysipelatoclostridium
3360.601273764576	3209.310359028578	3719.9934338646135	2189.2317788336454	3397.7225438868622	3780.4772405081644	Escherichia
193.54998803678234	235.62025420716145	208.20285431171214	227.74576143442795	214.1745832622939	230.35165981590967	Eubacterium
1062.3743787796718	1026.683866294528	734.4720617047853	1027.9335718797154	859.0714586254892	557.4897313191764	Faecalibacterium
1056.6395643193227	1071.0011554870975	1116.305340645453	1206.4370065175103	918.3995980333268	1110.1401420539848	Faecalicatena
405.73812306969927	494.13777449715053	506.2940257985915	629.8914302735981	412.92385027855005	523.6144872286014	Faecalimonas
28.67407230174553	34.71520986751282	15.36552430344739	0	10.679065093410777	0	Faecalitalea
0	0	9.219314582068435	0	0	0	Falcatimonas
457.3514532128412	412.88941097743964	418.71053726894144	453.4397592523295	430.12901070682295	364.8847720613359	Flavonifractor
792.8380991432639	811.7450137105657	891.2004095999487	900.72422765508	948.6569491313239	847.8489663812474	Flintibacter
17.20444338104732	16.988294190484996	10.755867012413173	0	19.578286004586424	18.389418220597832	Fournierella
174.91184104064774	200.16642285310581	205.89802566619505	162.08932570558386	145.35394154920223	139.3724328297941	Fusicatenibacter
336.92034954550996	404.02595313892573	361.85809734618607	338.54099672685237	361.3083689937313	383.2741902819337	Gemmiger
108.96147474663302	56.87385446379759	39.182086973790845	53.345854029685825	61.10798359007278	40.65029290868994	Hespellia
311.113684473939	677.3159031597713	302.7008287779136	147.7269803898992	435.4685432535283	174.21554103724262	Holdemanella
20.071850611221873	44.317289192569554	22.280010239998717	0	37.97000922101609	0	Holdemania
45.878515682792845	62.04420486959737	57.620716137927715	59.50114487926496	56.36173243744577	38.7145646749428	Hungateiclostridium
180.64665550099684	217.89333853013363	225.87320726067665	225.69399781790156	169.67847870641566	204.21932866032327	Hungatella
27.240368686658254	0	0	0	13.645472063802659	12.58223351935641	Hydrogenoanaerobacterium
81.72110605997476	50.22626108491216	35.340705897929	94.38112636021339	48.64907431442687	45.489613493057796	Ihubacter
0	0	0	0	9.492502305254023	0	Intestinibacillus
25.806665071570976	48.74901811182651	35.340705897929	30.776454247895668	33.22375806838908	52.264662311172785	Intestinibacter
88.88962413541114	56.135232977254766	54.54761127723824	55.397617646212204	83.65267656505108	60.975439363034916	Intestinimonas
0	0	0	0	9.492502305254023	0	Klebsiella
15.770739765960041	29.544859461713035	27.657943746205305	32.828217864422044	22.544692974978307	14.51796175310355	Laceyella
192.11628442169504	174.3146708241069	139.0579949461989	147.7269803898992	148.32034851959412	145.17961753103552	Lachnoclostridium
126.16591812768033	115.22495190068084	119.08281335171728	121.0540533750563	98.48471141701049	146.14748164790907	Lachnospira
182.0803591160841	185.3939931222493	159.0331765406805	225.69399781790156	150.10019270182926	160.66544340101262	Lacrimispora
17.20444338104732	20.681401623199125	15.36552430344739	0	24.917818551291813	25.16446703871282	Lactobacillus
60.215551833665614	79.7711205466252	29.962772391722414	41.03527233052756	51.022199890740374	0	Longibaculum
0	14.033808244313692	7.682762151723695	0	13.052190669724283	0	Massilimicrobiota
15.770739765960041	16.988294190484996	18.43862916413687	22.569399781790157	20.1715673986648	11.61436940248284	Massiliprevotella
31.541479531920082	17.726915677027822	24.584838885515826	22.569399781790157	9.492502305254023	16.45368998685069	Massilistercora
1083.879933005981	1248.2703122573757	1224.632286984757	1267.9899150133015	965.8621095595969	1211.7658743257098	Mediterraneibacter
40.143701222443745	33.23796689442717	27.657943746205305	0	38.56329061509447	28.06805938933353	Megamonas
174.91184104064774	231.92714677444732	188.22767271723055	240.0563431335862	185.10379495245346	193.572823374714	Megasphaera
0	14.772429730856517	0	0	7.712658123018894	13.55009763622998	Mitsuokella
384.2325688433901	362.6631498925275	331.89532495446366	363.1621601251689	351.81586668847723	448.12108611246293	Mogibacterium
20.071850611221873	22.158644596284777	17.6703529489645	24.621163398316536	24.324537157213435	28.06805938933353	Monoglobus
0	14.033808244313692	0	0	8.899220911175647	19.3572823374714	Mordavella
18.638146996134594	16.24967270394217	16.902076733792132	0	15.425316246037788	0	Muribaculum
668.1058846306709	711.2924915407413	623.8402867199641	720.1690294007586	815.7619168577677	753.9661470445111	Negativibacillus
27.240368686658254	28.80623797517021	28.426219961377672	0	26.69766273352694	34.84310820744852	Neglecta
34.40888676209464	25.11313054245608	19.975181594481608	0	37.37672782693772	26.132331155586392	Odoribacter
15.770739765960041	0	9.987590797240804	0	13.052190669724283	0	Olsenella
822.9458750600967	835.3809012799361	824.3603788799526	986.8982995491878	937.9778840379132	808.166537589431	Oscillibacter
246.59702179501156	253.34716988418927	264.28701801929515	287.24690631369293	246.21177854252625	279.71272977646174	Paeniclostridium
17.20444338104732	16.24967270394217	33.03587725241189	28.724690631369292	21.95141158089993	30.003787623080672	Papillibacter
1188.5402969073523	1064.3535621082121	1068.672215304766	1085.382953142454	1305.8123483665065	747.1910982263961	Parabacteroides
0	14.033808244313692	12.292419442757913	0	8.30593951709727	0	Paraprevotella
305.3788700135899	266.64235664196013	299.6277239172241	219.53870696832243	285.3683505516991	169.37622045287475	Parasutterella
67.384069909102	24.374509055913254	95.26625068137382	0	31.443913886153954	81.30058581737988	Pediococcus
163.44221211994952	166.92845595867865	154.4235192496463	129.26110784116182	214.7678646563723	249.70894215338106	Peptostreptococcus
206.4533205725678	189.08710055496343	204.3614732358503	186.7104891039004	204.0887995629615	240.99816510151894	Phascolarctobacterium
