sample,size_factor
repBC01_Pl1,1.1478149768595043
repBC02_Pl1,1.3941917335544203
repBC03_Pl1,0.7761597657583358
repBC07_Pl1,1.3433511267062488
repBC08_Pl1,0.8379679637801769
repBC09_Pl1,0.7450992808753665
