sample,size_factor
repBC76_Pl1,1.0927033789310479
repBC77_Pl1,0.4868248851052331
repBC78_Pl1,1.8197260935769375
repBC82_Pl1,1.006875251218923
repBC83_Pl1,0.6870181205334309
repBC84_Pl1,1.371135831486923
