sample,size_factor
repBC13_Pl2,1.0190696831785722
repBC14_Pl2,1.0722250445427242
repBC15_Pl2,1.3590443686503053
repBC19_Pl2,0.7492730450658047
repBC20_Pl2,0.5049448781965206
repBC21_Pl2,1.9239682862442533
